ID,Confidence,R.A.,Decl.,D,Teff,logg,[Fe/H],Source
9642,0.741699,252.9944015,33.82902592,7504.143568,9779.1,3.779158,-1.679025,N
9643,0.65625,254.3677297,32.15475077,53875.22217,,,,
9644,0.723633,256.4167356,29.34471861,,34353,5.568787,-9,
9645,0.916992,257.1696997,28.3253863,34983.94394,,,,
9646,0.821289,257.5201492,27.99887407,56243.28871,,,,
9647,0.896973,257.3518531,27.9562897,27411.98923,,,,
9648,0.778809,257.774161,27.59519155,7224.452364,9186.211419,3.397995738,-1.533834719,N
9649,0.819336,258.901403,25.70046293,7085.574285,,,,
9650,0.882324,244.6669566,42.99187392,11600.62964,,,,
9651,0.835938,245.6081039,42.01449154,47431.32611,,,,
9652,0.89502,249.3276055,38.54916488,10817.64413,,,,
9653,0.869629,249.6769272,38.02297287,9781.160368,9301.894758,3.653300286,-1.973677131,
9654,0.614746,251.1039475,36.76912655,87857.96583,,,,
9655,0.928711,252.7320254,34.74923929,17848.91241,,,,
9656,0.65918,253.8780305,33.52507731,,,,,
9657,0.90332,253.8047869,33.55352356,,,,,
9658,0.611328,255.1244046,31.90915206,53788.04469,,,,
9659,0.888184,255.1813285,31.85713128,,,,,
9660,0.958496,255.601032,31.3266445,20001.38394,7844,3.344274,-1.905306,N
9661,0.928711,255.7065418,30.90613909,11270.39561,9169.002045,3.422826879,-1.647620559,N
9662,0.694824,255.8098711,30.7235978,78442.34325,,,,
9663,0.908203,256.1122842,30.40605813,20557.72218,,,,
9664,0.883301,258.6008241,27.21805219,27534.29984,,,,
9665,0.900879,258.9805232,26.64908951,16633.06784,,,,
9666,0.930664,259.4101937,26.04783827,14577.00691,,,,
9667,0.885742,259.2970499,25.94206821,28258.45102,,,,
9668,0.892578,259.5317376,25.92385832,12361.58176,,,,
9669,0.887207,259.8188443,25.19227379,23507.09694,,,,
9670,0.918457,246.2190696,42.28152342,56235.5743,,,,
9671,0.842773,246.1993782,42.12792296,7878.517177,8580.9,3.183474,-1.620605,N
9672,0.822266,247.7971491,40.80135197,20883.34245,,,,
9673,0.869141,248.1658937,40.30672405,13398.92146,,,,
9674,0.841309,249.0977693,39.54126318,14946.15191,,,,
9675,0.616211,249.492731,39.19589456,5162.147043,8633.6,2.312449,-1.879347,N
9676,0.847656,249.3581724,39.07278673,37194.86331,,,,
9677,0.92334,249.9361243,38.56290838,,,,,
9678,0.928711,250.7875849,37.5598833,16644.50937,,,,
9679,0.957031,250.8687967,37.64795144,17105.72141,,,,
9680,0.669434,251.0230436,37.26183248,25008.44426,,,,
9681,0.816895,251.2353453,37.37360049,35269.08141,,,,
9682,0.885254,251.3024051,37.31655041,,,,,
9683,0.852051,254.0763079,33.92004873,56721.8991,,,,
9684,0.898926,254.3813869,33.46614514,39191.67389,,,,
9685,0.935547,255.0824698,32.66086389,8090.330572,10346,3.374349,-1.540672,
9686,0.947754,255.2370881,32.44976458,18614.49782,8194.8,3.128004,-1.877612,N
9687,0.95752,257.6451133,29.06601739,25856.49974,,,,
9688,0.838867,258.4770843,28.14021534,,,,,
9689,0.892578,258.3384461,28.07618967,20804.19278,11425.4,2.852563,0.102321,
9690,0.907715,258.3925673,28.00602938,11585.35783,,,,
9691,0.897949,258.5961419,27.69094631,15846.26599,,,,
9692,0.864258,259.2128728,26.98103471,13856.89765,,,,
9693,0.85498,259.566164,26.49587152,,41398,4.624605,-1.08092,
9694,0.914062,259.7328142,26.08429965,8247.244684,10659.3,3.818799,-1.533954,
9695,0.894043,260.0698359,25.71570885,14915.85736,,,,
9696,0.946289,245.5774209,43.60537889,23630.77731,,,,
9697,0.78125,246.3568613,42.86595104,45299.91055,,,,
9698,0.938477,246.254906,42.82323714,35448.3043,,,,
9699,0.895508,247.2223765,42.09194577,27512.84629,,,,
9700,0.691895,248.6818033,40.57187874,43201.7768,,,,
9701,0.899414,248.7768342,40.63629964,24701.70888,,,,
9702,0.800293,249.1838621,39.92170851,,,,,
9703,0.740234,249.6376495,39.53259217,6085.7652,,,,
9704,0.928711,251.9049438,37.28499893,35951.70225,,,,
9705,0.708984,251.9369224,37.2033931,15614.43568,,,,
9706,0.911133,251.9310859,37.09750113,36397.28915,,,,
9707,0.945801,251.76358,37.1525472,20351.44996,,,,
9708,0.639648,252.6272295,36.24617674,14611.88521,,,,
9709,0.831055,252.5793787,36.33126089,17917.4384,,,,
9710,0.787598,252.8230225,35.9895745,66665.16445,,,,
9711,0.839355,253.3552451,35.33630963,6817.698053,,,,
9712,0.899902,253.4449088,35.39689204,12056.13546,,,,
9713,0.893066,253.5018995,35.31419944,16775.35965,,,,
9714,0.661621,254.455734,34.11089272,7106.142137,,,,
9715,0.92334,255.5475768,32.64694396,38188.39477,,,,
9716,0.611328,255.9182205,32.17826342,6820.212555,,,,
9717,0.751953,256.0684254,32.32183499,15835.92381,,,,
9718,0.655762,259.2871041,27.59737432,,,,,
9719,0.875488,246.2816565,43.59149304,32432.63361,,,,
9720,0.945801,247.8876842,41.9746371,15232.3799,,,,
9721,0.819824,250.0345361,39.79505381,33065.71228,,,,
9722,0.90332,250.6385695,39.38098513,8358.223718,7630.1,3.708413,-1.115755,
9723,0.887695,251.2568825,38.57817121,20275.33482,,,,
9724,0.679688,251.9700621,37.65117376,18664.40368,,,,
9725,0.884766,255.2425053,34.04622876,11181.7757,,,,
9726,0.941895,255.9864399,33.07648672,32285.0546,9419.89932,3.642634578,-1.537684555,
9727,0.954102,255.9859667,33.07649151,32285.0546,,,,
9728,0.842285,257.5360502,31.05767752,53890.54548,,,,
9729,0.796387,257.5851591,30.98463887,34344.62037,,,,
9730,0.92041,258.044728,30.20675737,16958.46338,7872.4,3.216468,-2.072281,N
9731,0.856445,246.9196805,43.55961975,25217.90893,,,,
9732,0.936035,247.2882929,43.34926925,19432.52836,,,,
9733,0.771484,248.7444688,41.97199854,,,,,
9734,0.900391,248.7025457,41.78867996,19423.73404,,,,
9735,0.900879,261.4187772,26.03392131,17003.06001,,,,
9736,0.835938,261.8700289,25.62301189,31836.49871,,,,
9737,0.868164,203.8111598,-3.534505433,9061.312519,,,,
9738,0.910156,203.9125855,-3.607791586,22064.20041,,,,
9739,0.619141,207.5505829,-3.437400223,50215.81768,,,,
9740,0.866699,207.5310889,-3.554591628,,,,,
9741,0.808105,207.8919263,-3.440037167,12382.60737,,,,
9742,0.864258,208.0375949,-3.43143589,,,,,
9743,0.894043,208.2513289,-3.499185904,17044.96432,,,,
9744,0.847168,208.9126054,-3.413736287,52300.73507,,,,
9745,0.913086,209.6709159,-3.338221147,29331.83372,,,,
9746,0.916016,209.9939537,-3.401637474,14812.7358,,,,
9747,0.726074,210.2577634,-3.315985866,64367.54667,,,,
9748,0.929688,210.5329876,-3.309436887,21361.46935,,,,
9749,0.616699,212.3719028,-3.434993064,56350.52917,,,,
9750,0.950684,212.280888,-3.44539212,21498.92608,,,,
9751,0.883301,215.6307653,-3.302826842,41707.00974,,,,
9752,0.610352,216.4674463,-3.378262281,58402.24114,,,,
9753,0.89502,216.4852926,-3.335043171,9843.161738,,,,
9754,0.918457,216.5428331,-3.207273151,33218.26758,,,,
9755,0.620117,205.1814631,-2.970497566,,,,,
9756,0.79834,206.5132893,-2.957747042,,11461.30902,3.581805292,-2.227621902,
9757,0.917969,206.4986825,-3.128883961,24431.14997,,,,
9758,0.933594,208.317322,-2.973101937,23609.91015,,,,
9759,0.82666,209.5968098,-2.916951307,9374.136624,,,,
9760,0.900879,209.5672391,-3.01514706,25617.08617,,,,
9761,0.722168,211.0419489,-2.889712752,67121.32328,,,,
9762,0.919434,211.1855497,-2.967240875,18251.07646,,,,
9763,0.925293,213.6771454,-2.878580251,14437.86067,8200.5,3.554085,-2.434274,
9764,0.635254,214.1008729,-2.959740376,51277.01785,,,,
9765,0.79248,214.9159926,-2.939034136,30348.69024,,,,
9766,0.767578,215.2432618,-2.890149923,55453.38024,,,,
9767,0.816406,215.2752673,-2.858425762,56926.11248,,,,
9768,0.852051,216.7693084,-2.92651448,7808.729093,,,,
9769,0.890625,203.703929,-2.737899456,31884.09505,,,,
9770,0.601074,208.6191696,-2.711249201,76046.54235,,,,
9771,0.886719,212.4414261,-2.565293106,44220.16811,,,,
9772,0.654297,213.5775678,-2.491927217,62515.03527,,,,
9773,0.923828,213.6099956,-2.436802782,13209.55593,,,,
9774,0.845215,216.281034,-2.462776215,61808.2207,,,,
9775,0.847168,216.4215098,-2.407561646,54820.27672,,,,
9776,0.916016,216.9039612,-2.526196417,18718.22168,,,,
9777,0.870605,217.5919495,-2.516655468,7243.810936,,,,
9778,0.785645,199.6432269,-2.402667581,9519.516761,,,,
9779,0.913574,201.8147697,-2.192842497,18410.66145,9038.5,4.208013,0.319788,
9780,0.894043,202.1050101,-2.286360215,14799.65635,,,,
9781,0.664062,202.3574127,-2.221529004,,,,,
9782,0.904297,204.0017585,-2.213986557,11821.21997,,,,
9783,0.951172,204.52516,-2.183380643,25837.77086,,,,
9784,0.762207,205.7923439,-2.205036836,28340.79133,,,,
9785,0.880371,207.6125291,-2.17285908,58790.11479,,,,
9786,0.884277,207.7802706,-2.127152674,22112.39949,9064.84117,3.562568,-1.365671533,
9787,0.888184,207.7830539,-2.192867899,12180.75117,8738.4,5.313612,-9,
9788,0.923828,207.827673,-2.194644661,20447.59689,,,,
9789,0.883789,209.287483,-2.233790641,32857.5165,,,,
9790,0.601074,210.1567772,-2.245235335,79158.144,,,,
9791,0.880371,210.2113483,-2.197042751,7313.810543,,,,
9792,0.616699,211.5752999,-2.059165612,18679.82517,,,,
9793,0.90625,211.5018326,-2.090393294,23475.18999,,,,
9794,0.76123,211.8182502,-2.205856683,6339.731319,,,,
9795,0.865234,214.6788366,-2.070295662,55256.24737,,,,
9796,0.851562,214.8418261,-2.147816724,9393.937867,,,,
9797,0.885742,215.7146195,-2.068163974,26248.71334,,,,
9798,0.900391,215.7258567,-2.122247366,,,,,
9799,0.686523,217.1146754,-2.094450968,40482.83059,,,,
9800,0.796387,217.0192495,-1.950128067,53995.90797,,,,
9801,0.824219,198.8672714,-1.975847412,24204.78458,,,,
9802,0.913086,199.1512581,-1.846955188,8914.482583,,,,
9803,0.69043,202.9079476,-1.936548139,84070.31425,,,,
9804,0.901367,204.7671893,-1.85124721,16105.79704,,,,
9805,0.915527,206.6342012,-1.802791648,19804.62202,8640.173277,3.369501724,-1.334732088,
9806,0.862793,208.7663334,-1.725931155,51839.31498,,,,
9807,0.797363,209.6341086,-1.755409493,52444.54245,,,,
9808,0.901855,210.0043429,-1.713221152,34225.9571,,,,
9809,0.88916,212.2909157,-1.746557139,54285.68189,,,,
9810,0.836914,212.7743171,-1.628168514,51475.71381,,,,
9811,0.827148,216.8105376,-1.593555908,,9622.6,2.859841,-2.079281,
9812,0.92041,217.0479593,-1.564640706,44162.26446,,,,
9813,0.668945,199.1792302,-1.472929976,67921.07623,,,,
9814,0.741699,203.2901518,-1.404289575,47379.9522,,,,
9815,0.766602,203.3954423,-1.364893103,43497.07758,,,,
9816,0.871582,203.4089602,-1.324100742,17367.2488,,,,
9817,0.935059,204.0757376,-1.324380064,21967.53972,,,,
9818,0.874023,205.7851595,-1.339814812,19817.33298,,,,
9819,0.902832,206.5610109,-1.289721332,22007.18592,8874.023959,3.627968842,-2.650918721,
9820,0.860352,206.8908319,-1.277995905,29949.76715,,,,
9821,0.85791,207.6556197,-1.432329776,59611.13575,,,,
9822,0.883789,209.6989394,-1.306342286,14508.12461,,,,
9823,0.935059,212.0269842,-1.388008293,17646.07443,,,,
9824,0.82959,214.1369978,-1.292538923,43399.1106,,,,
9825,0.916504,214.9872568,-1.308233162,9773.0832,9073.4,2.775933,-2.470571,N
9826,0.80957,216.877416,-1.224836087,62395.31471,,,,
9827,0.92627,202.1508729,-3.412567926,21920.94044,,,,
9828,0.791016,203.0697273,-3.350132804,53811.8002,,,,
9829,0.839844,203.1452828,-3.251819562,44233.83253,,,,
9830,0.916016,209.5258288,-3.123466297,,,,,
9831,0.909668,212.1049336,-3.128253933,17480.08726,,,,
9832,0.615234,212.8160646,-3.22369058,35846.58227,,,,
9833,0.9375,212.8776255,-3.169063645,16439.45891,,,,
9834,0.816406,213.315494,-3.071390724,60696.375,,,,
9835,0.831055,213.271006,-3.151104925,11322.44476,,,,
9836,0.822266,216.7205461,-3.067349072,34876.43633,,,,
9837,0.62207,218.4418049,-2.934052187,53796.31682,,,,
9838,0.689453,219.3633824,-2.990118748,5878.297949,10262.9,3.363782,-1.339355,N
9839,0.871094,222.0116929,-2.907495819,10694.67727,11372.5,3.314212,-1.869028,
9840,0.609375,223.1616033,-2.9699399,12769.43003,,,,
9841,0.901367,223.1317793,-2.942890731,16937.77981,9260.52777,3.953854363,-2.57750185,
9842,0.809082,226.3544064,-2.78938344,66123.47165,,,,
9843,0.835449,226.9202665,-2.735129524,11891.65595,,,,
9844,0.838867,226.9704788,-2.857942651,29850.04945,,,,
9845,0.914062,226.859237,-2.903560273,20275.75548,8859.623492,3.533472176,-1.458806676,
9846,0.827148,228.3204897,-2.822044653,8565.287763,,,,
9847,0.710938,230.4577597,-2.678873304,38978.91471,,,,
9848,0.620605,231.0710756,-2.608334764,4178.278925,,,,
9849,0.945801,233.9972162,-2.506150079,11242.48557,,,,
9850,0.912109,234.7951594,-2.487209468,24740.26685,,,,
9851,0.803223,235.5957248,-2.59542378,10769.5725,,,,
9852,0.750977,236.4824381,-2.534272586,53330.87293,,,,
9853,0.734375,237.0189605,-2.421634267,7064.192075,,,,
9854,0.92334,237.8291207,-2.509598549,13765.97578,,,,
9855,0.945801,238.9757373,-2.389498576,8012.21721,,,,
9856,0.774414,200.6555604,-2.954502014,72575.1224,,,,
9857,0.693848,203.8979868,-2.789710989,59576.04066,,,,
9858,0.922852,206.2309054,-2.8212552,10985.61616,,,,
9859,0.804199,207.316338,-2.938642953,51863.96894,,,,
9860,0.874512,209.4175617,-2.828561895,28083.2217,,,,
9861,0.915527,211.7544006,-2.662364965,24126.40308,,,,
9862,0.880371,213.0372042,-2.76643672,43880.92753,,,,
9863,0.865234,214.0763671,-2.642184451,23392.21976,,,,
9864,0.945801,214.1250346,-2.734646679,19030.92829,,,,
9865,0.719727,217.7741943,-2.737905132,48885.81871,,,,
9866,0.905273,217.7157143,-2.530835098,15333.21337,,,,
9867,0.855469,218.0042873,-2.641837368,54338.33951,,,,
9868,0.939453,218.8221502,-2.524111444,19596.95353,9131.786576,3.576955713,-1.66171394,
9869,0.681641,219.82061,-2.53587943,30417.23876,,,,
9870,0.916016,220.1983298,-2.668641457,40918.22926,,,,
9871,0.794922,220.8215714,-2.621632883,63164.54611,,,,
9872,0.862305,220.7857478,-2.539490165,54527.58333,,,,
9873,0.919434,223.2917704,-2.538689305,43284.9355,,,,
9874,0.736328,225.7302366,-2.514961594,9954.525879,9450.4,3.873546,-0.165106,
9875,0.848633,225.7516785,-2.32976258,,,,,
9876,0.937012,225.7395251,-2.439563728,26230.77552,,,,
9877,0.703613,225.9788745,-2.322279765,,13683.9,4.014622,-2.024303,
9878,0.771484,227.9756538,-2.37987804,8695.550375,8467.7,3.38256,-1.29443,N
9879,0.758301,228.1572175,-2.282950741,50919.20167,,,,
9880,0.710938,230.7239396,-2.276559752,5729.380478,,,,
9881,0.621582,234.9975621,-2.036002744,5797.605726,,,,
9882,0.746094,235.1773937,-2.227841828,,,,,
9883,0.885742,237.7581194,-2.009625546,,,,,
9884,0.940918,237.7921409,-2.022095302,16565.44426,,,,
9885,0.926758,237.9083368,-1.972521568,14171.86745,,,,
9886,0.954102,238.5377055,-1.969670076,10005.69649,,,,
9887,0.666992,238.7948642,-2.053791918,7269.511393,,,,
9888,0.697754,238.9659626,-2.092314571,52303.87421,,,,
9889,0.739258,239.0834105,-1.944803989,59790.33997,,,,
9890,0.65625,239.1296918,-2.060135625,69587.99813,,,,
9891,0.67627,239.1945788,-1.91237765,14127.94392,,,,
9892,0.930176,200.3450525,-2.602651087,21397.50526,,,,
9893,0.725586,202.0038073,-2.441463431,83213.13499,,,,
9894,0.671875,203.7190572,-2.384165763,57709.05373,,,,
9895,0.955566,203.6124636,-2.545312923,22088.75407,,,,
9896,0.756836,206.3168298,-2.343977492,6363.133753,,,,
9897,0.953613,206.57552,-2.388878609,14450.99971,,,,
9898,0.682617,209.2470745,-2.363715914,59935.39617,,,,
9899,0.683105,209.9838053,-2.305254183,62073.13421,,,,
9900,0.938965,209.8888022,-2.287521742,,,,,
9901,0.889648,210.2494805,-2.344646246,52975.21119,,,,
9902,0.947754,211.9177403,-2.357094621,16397.1645,,,,
9903,0.935059,212.6883937,-2.314196607,40955.61842,,,,
9904,0.841309,213.0535247,-2.246057638,6999.471029,9999.3,3.721211,-1.80061,N
9905,0.891113,214.0207737,-2.279664668,22408.43548,,,,
9906,0.898926,214.5019115,-2.207260146,7851.249605,,,,
9907,0.925293,214.9767377,-2.374935481,20903.86795,,,,
9908,0.942383,216.0889539,-2.24041057,17576.28219,,,,
9909,0.629883,216.5984871,-2.244209114,,,,,
9910,0.760742,216.7289011,-2.199332237,54164.31319,,,,
9911,0.617676,218.7280832,-2.133087568,91107.67443,,,,
9912,0.913574,220.6986258,-2.232097926,8067.152023,9749.7,3.693825,-1.251694,
9913,0.825195,221.2360791,-2.12221779,56402.07161,,,,
9914,0.920898,221.5442989,-2.177689954,19551.04528,,,,
9915,0.909668,221.8814581,-2.194860811,7744.473636,,,,
9916,0.601562,224.5229825,-1.963492421,49457.91342,,,,
9917,0.949707,224.9800999,-2.066673729,18661.78303,,,,
9918,0.953613,225.264486,-1.971891502,11343.96147,,,,
9919,0.904297,225.4557003,-1.975868321,11889.21182,,,,
9920,0.734863,226.5438523,-2.000380558,54398.96373,,,,
9921,0.929199,226.605614,-1.97338475,38136.66777,,,,
9922,0.889648,227.0325811,-1.9305226,51205.84074,,,,
9923,0.787598,229.2575726,-1.879985841,7559.975755,,,,
9924,0.900879,232.0867849,-1.700366512,8922.947208,,,,
9925,0.888672,234.2011664,-1.664869358,30250.19342,,,,
9926,0.659668,234.3909821,-1.836383982,6927.481988,,,,
9927,0.830078,234.488866,-1.660608664,10027.93987,,,,
9928,0.947754,236.8897392,-1.753796226,10810.51614,,,,
9929,0.652832,199.2656744,-2.070862277,37410.11785,,,,
9930,0.908691,201.6135499,-2.121105589,8699.244733,,,,
9931,0.633301,202.3589344,-2.141506583,,,,,
9932,0.935059,202.2632792,-1.97362378,18994.30669,,,,
9933,0.687012,202.8134005,-1.977933279,76215.16062,,,,
9934,0.896973,203.4235515,-2.161098661,18496.37433,,,,
9935,0.90625,203.3944986,-2.098262207,41664.69262,,,,
9936,0.811035,204.2178764,-2.084773211,9065.361818,7925.3,3.17144,-1.871441,N
9937,0.827148,205.2216105,-2.089096314,47713.17117,,,,
9938,0.851074,206.4544352,-2.069377384,27680.74327,,,,
9939,0.629883,207.9308195,-1.961264605,70614.81172,,,,
9940,0.810059,207.9473691,-2.014649948,13435.91677,,,,
9941,0.853516,208.0423788,-1.976750057,,,,,
9942,0.875488,213.9602682,-1.871900432,8161.354938,,,,
9943,0.851562,216.2048154,-1.92598575,53417.32384,,,,
9944,0.830078,216.4908003,-1.806920308,53036.5953,,,,
9945,0.935059,216.4726447,-1.893225802,18235.18515,,,,
9946,0.919434,219.5194941,-1.653183681,13693.08824,10709.3,4.758185,-1.243701,
9947,0.633301,220.4768695,-1.623691063,39862.06509,,,,
9948,0.932129,220.3821298,-1.689667403,20057.80073,7736.3,3.341871,-2.380693,
9949,0.890625,223.7924151,-1.729043613,39816.92303,,,,
9950,0.705566,225.2435447,-1.702323172,65748.39853,,,,
9951,0.883301,225.2280872,-1.638617802,34983.70722,,,,
9952,0.783691,225.5308662,-1.656143404,57568.866,,,,
9953,0.825195,226.5335149,-1.492656771,9092.415087,9159.2,2.939189,-1.42688,N
9954,0.852539,227.9116962,-1.512051942,48934.86537,,,,
9955,0.825684,228.7031913,-1.403334491,9466.669919,,,,
9956,0.693359,230.608867,-1.39112936,,,,,
9957,0.726562,230.5923979,-1.50507992,,8922.124648,3.51107428,-1.527653779,
9958,0.735352,230.9958632,-1.396740016,64605.24676,,,,
9959,0.920898,231.5660273,-1.338723299,11114.10332,,,,
9960,0.880371,231.6506202,-1.319212757,58493.01995,,,,
9961,0.747559,231.9012507,-1.435012335,15327.84494,,,,
9962,0.773926,233.0413018,-1.342724404,21580.80903,,,,
9963,0.917969,233.0296299,-1.329131391,24756.87067,,,,
9964,0.777344,233.8083999,-1.405922014,27815.19199,,,,
9965,0.858398,233.7329839,-1.368900066,9634.352942,,,,
9966,0.935547,237.0089813,-1.299794799,15384.01665,,,,
9967,0.960449,198.7773025,-1.77806664,18598.11952,,,,
9968,0.625,199.0889653,-1.75442886,11150.44374,7442.5,4.312979,-2.133759,N
9969,0.86084,200.0560245,-1.684788438,31048.81853,,,,
9970,0.964355,201.3308429,-1.613927804,14849.82393,9190.783823,3.888791671,-1.994423605,
9971,0.693359,202.1468923,-1.661322383,53342.70588,,,,
9972,0.828613,202.1286378,-1.748986085,14748.62584,8032.8,4.279488,-1.277088,
9973,0.739258,203.1804734,-1.722667477,37049.0796,,,,
9974,0.925293,203.2319185,-1.637628861,35385.71312,,,,
9975,0.914062,204.7011682,-1.571056068,49212.04963,,,,
9976,0.911133,206.2224776,-1.530466683,34250.29284,,,,
9977,0.962402,208.509791,-1.516602943,19883.4182,,,,
9978,0.689941,208.8147302,-1.62313773,65006.66817,,,,
9979,0.874512,209.888355,-1.573417128,45773.18309,,,,
9980,0.92041,210.1387245,-1.443218427,30565.93105,,,,
9981,0.765137,210.2507179,-1.517993605,48752.52488,,,,
9982,0.796875,210.7047673,-1.408293772,,,,,
9983,0.797852,210.6464174,-1.499714127,50014.31468,,,,
